Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
12171,Contra Costa,94531,-121.7586352,37.9431268,37.57,27.29,17.73,72.03,54.18,84.73,70.15,19.0
3498,Los Angeles,90703,-118.0569743,33.8527649,37.57,72.07,14.39,0.0,41.43,24.54,20.38,14.9
6967,Los Angeles,91741,-117.8882752,34.1385557,88.7,68.59,87.85,0.0,26.55,50.81,46.83,27.9
5153,Orange ,92832,-117.9257735,33.875505,51.9,86.11,58.06,0.0,38.01,54.7,23.47,24.6
5491,San Diego,92058,-117.355054,33.229909,32.15,45.41,26.82,0.0,76.3,37.4,38.87,22.2
7506,Sacramento ,95624,-121.36407,38.3933575,46.99,34.76,46.53,54.76,64.81,45.78,79.3,30.4
4983,Fresno ,93720,-119.7567304,36.8446786,84.58,95.84,16.52,21.52,52.93,56.42,25.35,20.8
3924,Ventura ,93010,-119.0214631,34.2334501,37.57,42.17,60.1,82.83,24.85,35.78,47.18,20.0
5633,Napa ,94558,-122.3124397,38.3317567,17.65,48.84,61.08,62.79,48.36,53.79,55.98,15.0
5115,Santa Clara,95035,-121.8805851,37.4320059,20.85,21.07,68.25,38.14,79.93,23.83,42.81,19.3
4451,Los Angeles,90026,-118.2740532,34.0916921,59.69,86.53,33.03,0.0,66.65,46.16,37.99,18.5
7308,Orange ,92866,-117.8508355,33.7807141,56.96,72.56,69.68,3.52,78.84,40.22,36.69,39.7
3607,Santa Clara,94043,-122.0951903,37.4174125,13.62,18.89,90.6,0.0,91.41,8.97,19.07,18.0
2915,Los Angeles,90291,-118.4722036,33.9955518,46.99,65.72,43.6,0.0,32.44,27.02,18.98,34.2
5953,Butte ,95966,-121.5269455,39.5228652,71.66,13.55,14.37,10.66,21.43,65.44,95.11,47.5
4029,Stanislaus ,95357,-120.9672353,37.6999824,67.9,54.28,67.13,94.0,27.94,50.56,43.41,20.5
7374,Alameda ,94538,-121.9871471,37.537144,16.78,28.61,30.27,0.0,74.88,56.79,65.72,10.8
4295,Alameda ,94544,-122.0734492,37.638444,13.62,30.07,35.59,0.0,34.75,93.99,90.15,44.6
4570,Alameda ,94605,-122.1755727,37.7751005,6.38,31.34,54.76,0.0,16.4,99.63,79.46,31.6
3267,Sacramento ,95822,-121.5186401,38.5303294,37.57,34.39,68.05,0.0,76.81,89.03,66.77,20.2
3557,Stanislaus ,95350,-120.9850908,37.6835377,67.9,56.12,49.48,0.0,49.85,83.16,62.69,22.0
3678,Los Angeles,91741,-117.8658886,34.1415042,88.7,79.35,21.66,0.0,9.38,42.1,63.72,23.3
4664,San Diego,92114,-117.0295699,32.710698,37.57,51.16,35.87,0.0,12.96,92.58,69.42,30.8
6726,Santa Clara,95050,-121.9443765,37.3430376,20.85,22.24,75.93,0.0,32.31,22.03,34.41,34.8
7286,Santa Clara,94089,-122.0033848,37.4031482,16.78,19.25,79.34,0.0,92.46,38.57,30.53,16.6
5592,Contra Costa,94519,-122.026061,37.9886609,20.85,33.5,37.73,0.0,61.3,64.24,46.75,22.2
6839,Los Angeles,90405,-118.4559535,34.0183122,48.45,68.1,80.75,0.0,73.58,26.79,38.66,20.4
4818,San Diego,91942,-117.0229522,32.7788537,46.99,48.28,62.94,0.0,51.59,46.86,36.17,33.5
4706,Los Angeles,91773,-117.833697,34.1133365,82.48,89.18,84.06,2.93,88.45,34.85,31.03,21.7
4670,San Diego,91977,-117.0027482,32.7202478,42.56,50.9,26.87,0.0,28.53,70.5,48.63,53.2
6690,San Francisco,94112,-122.4573334,37.7217805,7.52,26.6,63.58,0.0,35.74,59.32,33.29,22.5
2837,Sacramento ,95608,-121.3506355,38.6137442,57.77,45.13,13.25,0.0,15.38,79.97,40.75,50.7
5271,Ventura ,93063,-118.7065603,34.2871063,74.1,42.19,47.95,0.0,79.96,54.52,61.58,14.7
8443,Riverside ,92545,-117.018009,33.6989771,91.05,35.23,8.59,71.03,12.69,68.97,86.88,28.6
3276,Alameda ,94587,-122.0833307,37.5982227,13.62,28.36,26.81,0.0,49.6,69.27,72.78,14.4
3493,Los Angeles,90041,-118.1973377,34.1291804,71.66,62.49,22.29,0.0,26.53,25.34,14.94,19.2
5962,San Bernardino,92345,-117.3347273,34.3822831,97.0,44.21,42.36,0.0,83.31,71.12,98.26,42.3
5361,Ventura ,93065,-118.7697289,34.2778958,67.9,43.51,71.5,0.0,81.45,46.49,60.06,24.4
8852,Stanislaus ,95356,-121.038906,37.6996863,66.81,55.15,23.56,92.31,28.76,60.85,56.78,22.0
3871,Ventura ,93065,-118.753251,34.2699733,69.32,43.06,40.57,0.0,41.13,46.49,60.06,25.8
3136,Fresno ,93705,-119.8253921,36.8031545,82.48,96.0,25.56,0.0,41.61,94.35,44.68,26.6
3896,Los Angeles,91505,-118.3431013,34.1741462,79.99,61.33,23.93,0.0,61.64,35.21,41.61,15.1
2916,Los Angeles,90036,-118.3573276,34.0781666,56.96,70.88,35.86,0.0,72.76,27.98,49.17,21.0
2518,Sacramento ,95825,-121.4150189,38.5663033,48.45,36.13,49.38,19.52,65.9,94.92,58.14,43.0
5869,Monterey ,93905,-121.609157,36.6878097,11.56,1.87,32.18,32.31,11.46,81.67,54.36,68.0
8614,Riverside ,92584,-117.1474008,33.6786757,88.7,48.05,76.03,72.24,78.91,47.92,79.62,24.0
6840,Los Angeles,91104,-118.111733,34.1740052,82.48,61.78,20.09,13.0,18.2,27.36,15.1,21.5
7489,Monterey ,93906,-121.6435841,36.7023913,10.57,2.09,19.78,0.0,49.79,82.84,66.15,40.0
3429,San Francisco,94133,-122.4063879,37.7993784,3.12,30.88,94.77,0.0,20.6,31.23,10.36,35.3
6655,Solano ,94591,-122.2141822,38.1295441,14.92,38.37,46.82,0.0,87.24,87.06,54.71,13.6
4389,Los Angeles,91602,-118.3559057,34.1480353,74.1,63.04,75.3,7.1,93.63,27.19,22.48,18.0
3642,Alameda ,94605,-122.1353845,37.7619882,7.52,24.16,13.03,0.0,76.84,99.5,73.28,12.0
3433,Orange ,92637,-117.7160562,33.606971,66.81,46.33,43.97,0.0,69.04,32.7,37.99,28.1
1463,Contra Costa,94505,-121.6219157,37.8582825,47.14,20.82,5.69,79.93,25.01,51.16,42.22,22.0
2432,Los Angeles,90046,-118.3515882,34.100603,63.29,68.51,54.1,0.0,67.46,20.46,56.46,28.4
8013,Alameda ,94560,-121.9444248,37.4731786,13.71,24.0,92.69,5.17,87.33,25.41,40.42,6.6
5300,Los Angeles,90712,-118.1353409,33.8533032,32.15,66.77,24.92,37.69,58.8,95.58,50.82,13.6
2795,Alameda ,94608,-122.2898443,37.8426202,3.12,42.66,97.05,0.0,23.46,95.81,39.32,13.8
3193,Santa Cruz,95076,-121.7817391,36.9594832,17.65,3.56,20.44,97.55,19.0,51.68,29.65,36.2
11332,Santa Clara,95134,-121.9454866,37.4150735,16.78,20.09,84.14,0.0,88.51,5.53,12.99,16.6
5978,Ventura ,93041,-119.2083822,34.1784074,24.88,32.71,49.71,0.0,51.73,47.5,33.08,27.2
5951,Los Angeles,91780,-118.0587854,34.0927124,76.94,70.91,43.67,33.79,29.28,21.41,21.52,18.5
4872,Los Angeles,90025,-118.4659262,34.042074,55.38,65.84,65.1,0.9,59.33,7.39,17.16,15.7
5062,Sacramento ,95823,-121.4409188,38.4697876,39.99,32.57,24.06,0.0,29.85,98.45,98.74,57.4
4557,Santa Clara,95050,-121.9459448,37.350955,20.85,23.72,91.23,0.0,26.7,28.73,47.88,34.1
9631,Ventura ,93035,-119.2146586,34.1894237,24.88,33.29,58.62,98.93,49.74,39.05,36.42,22.3
8974,Orange ,92630,-117.678883,33.6695466,66.81,50.44,64.49,68.9,48.63,12.04,42.53,10.5
4944,Riverside ,92555,-117.2040032,33.9455386,99.07,57.44,76.61,14.55,71.49,50.12,68.76,23.6
10204,Santa Clara,95054,-121.9712124,37.4003031,16.78,19.58,73.9,0.0,88.78,17.76,31.24,12.0
3494,Los Angeles,91311,-118.6024313,34.2606869,88.7,52.82,87.37,0.0,30.31,61.57,77.19,16.4
4665,Sutter ,95991,-121.6248059,39.1071246,44.98,40.57,23.35,60.72,22.36,57.96,88.62,28.3
6801,San Diego,92126,-117.1295038,32.8998788,48.45,42.38,54.85,0.0,76.35,33.57,31.24,17.6
2390,Los Angeles,90066,-118.4341265,34.0003832,44.98,64.0,71.49,0.0,75.16,33.82,48.63,27.8
3119,Los Angeles,91104,-118.1246769,34.1723185,79.99,60.39,24.57,0.0,37.41,46.36,42.22,29.1
5944,San Joaquin,95236,-121.0367254,37.9808776,59.9,50.82,13.29,90.93,2.99,23.31,46.75,25.9
2483,San Francisco,94110,-122.4103784,37.7513411,6.38,25.64,98.69,0.0,25.83,74.21,36.42,21.1
3250,Los Angeles,90048,-118.3872385,34.0742811,57.77,65.38,78.64,0.0,51.08,15.18,40.25,18.5
2816,San Joaquin,95209,-121.3465815,38.0330943,42.56,52.94,40.55,0.0,12.05,64.93,69.22,26.7
8940,Yuba ,95901,-121.5423602,39.1207198,39.99,22.46,21.58,68.86,75.11,77.5,92.56,22.5
2303,Los Angeles,91304,-118.6502378,34.2266028,79.99,49.87,15.12,0.0,14.98,60.36,50.22,14.5
4708,Los Angeles,91307,-118.6369084,34.1888179,76.94,53.54,18.53,0.0,19.75,39.1,56.52,15.8
4119,Los Angeles,90712,-118.1402363,33.8646013,32.15,71.21,58.21,52.79,48.13,96.91,56.54,10.4
4171,Lake ,95422,-122.6425387,38.9855188,16.78,0.09,5.36,39.86,4.0,96.1,76.65,56.3
4663,Los Angeles,90024,-118.4426278,34.0564831,56.96,67.93,63.97,0.0,88.2,4.75,31.09,46.8
5832,Sacramento ,95831,-121.511658,38.4996777,35.16,31.3,77.73,0.0,72.73,57.13,45.25,22.4
6073,Shasta ,96022,-122.24336,40.4132639,58.27,52.68,15.83,83.0,16.04,41.04,74.21,54.2
5496,Alameda ,94538,-121.9615164,37.5278226,16.78,25.02,71.36,0.0,46.3,56.79,65.72,13.0
2110,Orange ,90720,-118.0371731,33.8066027,32.26,67.99,52.97,0.0,72.89,13.06,9.23,7.6
1055,Contra Costa,94553,-122.1389042,38.0223177,13.62,33.34,41.85,0.0,1.13,67.32,48.92,61.3
3073,San Diego,92115,-117.0947635,32.7573492,35.16,48.53,57.04,0.0,17.79,58.06,30.75,55.8
4620,San Francisco,94109,-122.4163535,37.7858464,3.12,28.53,99.73,0.0,42.43,42.76,11.84,32.6
4150,Santa Clara,95121,-121.8153841,37.2944974,24.88,21.88,89.97,0.0,94.4,41.49,31.24,20.5
8333,Riverside ,92880,-117.5776719,33.9422906,82.63,93.55,47.48,45.55,79.08,15.54,61.81,16.1
6816,Santa Clara,95122,-121.8272382,37.3436482,24.88,34.74,51.59,0.0,72.39,75.06,59.63,34.2
2758,Los Angeles,90703,-118.0681112,33.8836153,42.56,74.01,43.76,0.0,75.99,32.65,34.72,12.6
6290,Imperial ,92274,-115.8770315,33.27526,48.53,36.23,4.88,83.86,20.79,21.7,52.03,62.2
4576,Ventura ,93063,-118.7274118,34.2776642,72.55,43.25,65.71,0.0,80.75,54.52,61.58,20.1
1461,Sacramento ,95834,-121.4946981,38.6450907,53.73,36.69,17.78,0.0,85.58,84.47,92.39,73.2
2576,Mariposa ,95306,-120.0838974,37.3724477,76.94,49.5,0.62,28.52,0.21,33.1,73.47,38.5
4610,Los Angeles,90210,-118.3967808,34.0717107,58.23,69.74,73.27,0.0,60.68,4.45,18.26,19.8
2510,Plumas ,95934,-120.9109355,40.0916592,69.35,8.53,2.0,20.03,4.7,16.43,44.35,36.5
3790,Los Angeles,91351,-118.4511824,34.4388053,97.0,49.16,5.81,0.0,47.36,41.14,35.48,22.8
3812,San Bernardino,91730,-117.620363,34.116218,93.63,98.78,50.93,63.72,45.04,16.45,39.94,12.9
5049,Orange ,92821,-117.908263,33.9153573,56.96,82.65,72.21,0.0,69.95,21.39,25.25,16.5
4691,Orange ,92845,-118.0344035,33.7896268,32.15,66.24,30.86,0.0,73.71,17.98,30.27,11.7
7424,Orange ,92867,-117.8488281,33.8051326,55.38,80.0,41.14,4.21,23.61,25.0,32.54,22.2
5314,San Diego,91977,-117.0201686,32.6944869,37.57,52.2,56.48,0.0,76.56,40.0,16.16,27.5
4587,San Diego,92101,-117.1472238,32.7303885,29.89,48.82,97.65,0.0,44.46,79.67,33.21,20.0
3096,San Bernardino,92277,-115.5309263,34.2421428,64.93,13.43,0.09,0.0,0.38,34.45,99.53,48.1
4072,Ventura ,93065,-118.7744879,34.2700452,67.9,42.51,32.11,0.0,51.1,46.49,60.06,33.4
4973,Santa Barbara,93101,-119.7211598,34.4203889,20.85,12.89,75.79,0.0,67.26,57.43,38.73,49.4
4393,Sonoma ,95492,-122.8080845,38.5426791,11.56,5.74,79.55,52.55,63.01,43.15,54.96,19.6
4246,Los Angeles,91755,-118.1198426,34.0661708,69.32,78.34,42.61,0.0,31.76,6.13,0.88,45.9
7021,Santa Clara,94089,-122.01954,37.4010794,16.78,18.66,96.79,0.0,96.54,36.29,27.41,10.6
5239,San Diego,92103,-117.1622682,32.7447803,29.89,49.38,71.39,0.0,38.35,54.76,37.18,27.3
5707,Los Angeles,90717,-118.3227742,33.7964591,20.85,73.71,64.64,0.0,39.71,41.55,36.78,18.1
3670,Orange ,90630,-118.0573402,33.8142505,32.15,65.55,37.67,0.0,31.74,32.27,40.64,15.5
7019,Sutter ,95993,-121.6618808,39.1198969,47.38,40.56,47.52,90.14,35.51,18.84,78.68,31.7
8637,Santa Clara,95148,-121.801337,37.3184116,24.88,26.3,53.94,0.0,74.28,29.54,17.9,27.1
2189,Solano ,94591,-122.2138705,38.0932268,13.62,38.53,45.63,0.0,15.86,87.06,54.71,26.6
2846,Los Angeles,91344,-118.4746272,34.277998,97.0,58.59,78.0,0.0,89.96,55.03,50.82,9.5
4379,Contra Costa,94553,-122.22759,38.0244532,11.56,30.42,56.25,0.0,69.58,85.77,56.7,23.1
4631,Sonoma ,95403,-122.7503889,38.4828618,10.57,8.74,65.87,72.62,74.26,64.26,60.38,21.5
4107,Lake ,95457,-122.5917589,38.9857973,22.25,0.36,6.01,38.66,9.14,97.31,81.13,62.7
8445,San Mateo,94014,-122.4568853,37.6970709,10.57,20.88,60.02,33.07,31.71,63.15,44.85,23.6
5488,San Bernardino,92308,-117.1272467,34.4076989,95.31,6.85,0.54,0.0,7.05,79.71,95.1,33.3
7129,Santa Clara,94040,-122.1055697,37.4018798,13.62,16.17,85.59,0.0,68.95,7.78,31.34,28.2
4624,San Diego,92103,-117.1513148,32.7447633,29.89,48.71,95.96,0.0,45.16,53.46,35.41,14.3
6797,Riverside ,92882,-117.6361387,33.8732429,72.83,89.72,85.69,0.0,73.0,17.72,55.65,19.0
4528,Fresno ,93704,-119.8108607,36.7721367,82.48,96.38,27.18,0.0,17.29,91.33,39.08,26.0
3849,Santa Clara,95035,-121.906949,37.4585704,20.85,19.42,84.47,0.0,74.25,13.57,24.73,18.6
5623,Amador ,95640,-120.9288239,38.3544187,63.61,30.08,6.81,56.86,7.96,56.94,81.21,20.3
5136,Los Angeles,91792,-117.8649253,34.0082843,68.09,89.37,49.99,0.0,32.93,12.61,14.89,15.1
1645,Ventura ,93001,-119.2882052,34.2871365,26.7,32.83,73.3,0.0,8.45,61.22,27.24,27.5
4962,Ventura ,93035,-119.4256973,34.0110019,26.7,32.45,90.35,0.0,64.73,37.59,37.41,11.5
5152,Riverside ,92879,-117.5175804,33.8973552,84.58,92.08,55.43,0.0,19.49,47.07,85.44,42.7
5444,Los Angeles,90501,-118.3130811,33.8123572,22.19,74.67,59.96,0.0,41.89,59.25,38.11,24.7
5474,Los Angeles,90815,-118.1015045,33.8042037,26.7,63.25,54.36,0.0,76.63,14.47,51.61,11.5
4315,Los Angeles,91304,-118.6125452,34.225826,82.48,54.21,50.02,0.0,64.44,72.77,63.14,14.3
3703,Butte ,95973,-121.849496,39.7638564,50.54,45.95,60.57,4.45,56.74,39.97,31.75,40.2
6346,Santa Clara,95122,-121.8341637,37.3358272,24.88,38.08,46.93,0.0,59.3,79.47,66.44,21.4
2170,Tuolumne ,95327,-120.4501293,37.7908267,74.1,43.53,1.19,5.9,5.3,71.75,60.12,22.0
2788,Los Angeles,90038,-118.3388222,34.0837728,56.96,72.86,68.36,0.0,78.76,37.3,39.46,18.1
7487,Los Angeles,91326,-118.5796806,34.286095,91.05,52.42,21.85,26.9,98.61,15.42,50.22,10.2
3275,Orange ,92683,-118.0200958,33.7516672,32.15,64.7,71.08,0.0,91.89,31.48,31.09,15.3
3311,Los Angeles,91748,-117.8934924,33.98233,64.73,86.1,19.39,0.0,63.1,22.56,28.45,36.5
5177,Los Angeles,91745,-117.943153,33.9836985,66.81,77.0,9.87,0.0,62.78,43.44,39.32,25.4
6933,San Diego,92117,-117.2135819,32.8176578,37.57,45.36,64.23,0.0,81.59,42.98,33.5,33.1
5846,San Bernardino,91701,-117.5930105,34.1294228,95.27,95.79,79.74,0.0,75.2,11.18,36.28,35.1
5354,San Bernardino,92345,-117.3111382,34.3367941,98.72,43.15,13.43,0.0,5.89,74.51,98.95,34.0
3563,Ventura ,91360,-118.8593759,34.211133,56.96,40.1,24.27,20.38,62.53,12.59,40.54,29.5
4000,Riverside ,92551,-117.2130878,33.900986,98.67,58.95,6.32,0.0,20.49,67.77,77.44,39.0
2907,Riverside ,92262,-116.5369071,33.8376124,91.05,3.92,52.62,0.0,31.14,68.03,61.25,33.2
4851,San Benito,95023,-121.4198016,36.8474941,20.85,1.34,65.91,0.0,29.05,72.58,97.72,38.2
3342,San Diego,92081,-117.222755,33.1484964,37.57,32.36,63.92,53.76,46.55,8.85,8.16,33.7
5087,San Bernardino,92392,-117.3728997,34.4768743,88.7,19.33,8.39,0.0,10.93,88.65,99.85,39.6
3064,Los Angeles,90503,-118.3504673,33.8453408,24.88,76.03,85.68,76.24,76.6,21.09,36.94,16.3
4616,Los Angeles,91344,-118.4808881,34.2619343,97.0,60.4,61.28,0.0,93.81,50.79,40.75,20.0
3702,Fresno ,93722,-119.8702212,36.8321013,78.01,94.8,58.66,0.0,36.95,73.04,28.49,32.3
1423,San Bernardino,92407,-117.2142148,34.1980613,100.0,49.72,3.51,0.0,9.15,59.56,48.48,29.4
14686,San Joaquin,95377,-121.5028399,37.7282495,60.93,31.62,43.4,76.76,69.78,38.77,73.85,10.3
4715,Los Angeles,93550,-118.064732,34.569356,88.7,14.57,7.77,0.0,12.26,91.59,81.7,56.7
6643,Los Angeles,91602,-118.3866139,34.152183,75.3,62.19,87.26,0.0,93.78,21.15,36.0,17.2
6086,San Bernardino,92345,-117.3552403,34.4348061,91.05,27.82,19.65,0.0,91.73,76.33,99.38,52.3
5628,Los Angeles,90713,-118.101621,33.8388435,32.15,66.87,35.22,46.14,44.88,29.62,60.43,9.4
7192,Orange ,92821,-117.8653441,33.9175293,55.38,85.61,66.27,80.07,83.93,32.04,51.3,14.2
2521,Los Angeles,90035,-118.3804364,34.0611535,53.73,66.22,70.32,0.0,81.38,10.33,6.13,22.4
4698,Orange ,90623,-118.0412155,33.8485886,39.99,70.53,31.14,0.0,61.6,37.24,53.23,23.1
2461,Napa ,94559,-122.2877733,38.2947649,17.65,47.73,42.65,12.1,11.98,47.18,38.24,26.2
4125,Los Angeles,90504,-118.3308068,33.8773079,24.88,78.98,76.91,0.0,52.34,34.33,63.14,21.5
17392,Stanislaus ,95355,-120.9376668,37.6796323,69.32,56.69,12.13,58.59,32.43,72.4,70.0,16.6
2397,Santa Clara,95122,-121.8319402,37.340185,24.88,38.89,65.26,0.0,37.2,79.47,66.44,26.7
3409,San Diego,92083,-117.251038,33.21679,39.99,35.11,61.73,0.0,38.85,33.66,40.83,26.7
5340,San Diego,92021,-116.9270232,32.8141917,66.81,46.04,45.41,0.0,30.98,68.49,67.81,25.0
5739,Los Angeles,90045,-118.3730208,33.9759315,35.16,72.03,92.88,0.0,97.09,28.83,30.0,19.0
6313,San Joaquin,95376,-121.4450292,37.7328505,60.66,34.87,12.77,13.24,63.29,89.98,74.58,17.4
9668,San Diego,92084,-117.2039111,33.2338179,42.76,16.95,12.08,90.07,23.06,32.39,42.6,39.4
4830,Alameda ,94579,-122.1553145,37.6845009,7.52,31.05,32.57,0.0,15.4,77.79,74.21,22.0
6990,Los Angeles,91321,-118.4712318,34.3970565,97.0,49.78,67.47,22.48,89.5,41.06,34.35,20.1
3385,Ventura ,93033,-119.1898328,34.1720578,24.88,33.52,22.34,0.0,44.73,36.45,42.4,30.3
6378,San Bernardino,92346,-117.1523698,34.1021545,100.0,53.06,19.98,65.55,12.58,61.52,77.58,8.3
7474,Tulare ,93292,-119.2649465,36.298584,91.05,97.78,22.46,79.1,19.13,41.45,71.35,24.0
9111,Yolo ,95694,-122.0245787,38.5786038,42.6,11.67,6.3,83.34,2.91,50.61,60.72,16.8
12851,Stanislaus ,95382,-120.8609918,37.5330658,72.55,87.49,63.26,80.76,34.0,40.38,78.94,22.3
4840,Los Angeles,90604,-117.9948416,33.9274179,56.96,74.16,32.5,0.0,42.21,49.13,77.6,26.7
3764,San Diego,92056,-117.2916541,33.1897718,35.16,37.97,49.66,0.0,76.43,29.96,52.92,40.8
4621,San Joaquin,95240,-121.0464269,38.106309,58.34,48.18,6.77,86.0,4.56,42.47,52.19,22.2
4423,Los Angeles,90802,-118.1714209,33.7631621,20.85,64.33,30.06,0.0,43.0,50.47,29.65,31.6
4659,Santa Barbara,93013,-119.5217962,34.3968141,24.88,30.95,41.46,43.17,46.2,29.16,7.63,20.3
6533,Santa Clara,95127,-121.81141,37.3545123,24.88,22.43,28.94,27.48,24.65,67.14,66.77,31.3
2173,Placer ,95603,-121.0770752,38.8923191,75.12,6.61,74.79,43.72,58.56,55.4,49.25,39.7
6422,San Bernardino,92373,-117.2026161,34.0421853,100.0,58.21,25.29,75.14,7.08,43.66,62.84,18.3
2623,Solano ,94590,-122.2687139,38.1220821,13.62,36.52,63.1,0.0,52.03,99.81,91.55,24.3
2728,Kern ,93306,-118.9394252,35.389903,95.27,99.14,69.12,0.0,40.06,81.46,77.94,14.8
5413,Riverside ,92567,-117.0632869,33.778279,95.27,43.43,3.78,62.97,71.36,45.86,63.46,26.8
3900,Solano ,94510,-122.1071716,38.0870969,15.05,30.54,32.0,8.24,48.41,67.17,55.21,20.1
5878,Riverside ,92201,-116.257874,33.6963551,91.05,9.28,18.36,72.21,41.36,67.47,74.58,25.9
4717,Orange ,92708,-117.9499072,33.6940852,44.98,62.96,69.02,2.72,90.7,24.79,45.08,13.2
7457,Riverside ,92530,-117.30778,33.6272595,78.01,49.07,10.38,0.0,52.43,43.06,90.5,44.0
4989,Mendocino ,95470,-123.3726489,39.2578856,13.62,5.8,3.55,43.52,6.29,75.62,28.12,38.2
2620,San Bernardino,92407,-117.279282,34.2536638,100.0,42.03,11.65,0.0,1.26,90.45,98.27,31.2
2146,Los Angeles,90042,-118.1723137,34.1236781,71.66,60.77,49.77,0.0,37.35,35.17,24.66,22.6
3181,San Mateo,94010,-122.3682086,37.5973795,10.57,32.77,75.54,0.0,81.01,12.36,12.06,19.2
8050,Sonoma ,95404,-122.6875017,38.4082641,7.52,7.64,33.81,53.41,40.59,48.06,52.78,34.9
5163,Alameda ,94703,-122.275884,37.8583737,3.12,39.91,74.09,0.0,39.66,68.51,30.58,26.1
5453,Alameda ,94541,-122.1069995,37.6819278,10.57,29.7,65.31,0.0,15.88,85.95,68.62,31.0
5419,Los Angeles,91001,-118.1397371,34.1851953,79.99,59.03,39.71,0.0,14.73,39.51,21.52,21.6
5962,Kings ,93230,-119.650579,36.3572078,82.48,98.79,8.56,67.69,8.65,94.63,98.55,16.5
5632,Los Angeles,91351,-118.4866076,34.4303386,95.27,49.65,47.11,0.0,49.88,52.49,52.28,14.9
1050,Santa Barbara,32,-119.71774,34.7776482,55.38,2.65,0.34,81.45,1.08,18.53,20.86,38.5
8540,San Bernardino,92373,-117.136567,34.0183198,100.0,53.48,54.66,55.48,69.48,42.46,61.17,10.8
2805,Santa Barbara,93454,-120.3430442,34.87259,11.69,8.0,8.7,97.34,9.21,48.04,15.83,17.6
6078,Santa Clara,95127,-121.8272278,37.3586509,22.19,32.53,47.67,0.0,69.53,67.14,66.77,38.4
4838,Los Angeles,90292,-118.4489221,33.9875224,42.56,66.29,75.64,0.0,77.51,19.39,25.67,25.8
985,Los Angeles,91011,-118.1794145,34.217155,82.63,55.36,34.54,0.0,27.7,26.02,7.99,32.5
5407,Riverside ,92234,-116.4690836,33.819638,88.7,6.35,38.27,0.0,58.1,44.98,64.37,45.4
5752,Los Angeles,90713,-118.1089643,33.8524335,32.15,68.0,59.05,57.62,39.01,27.47,57.44,12.7
5648,Sacramento ,95828,-121.3889372,38.4601632,42.56,31.25,30.44,0.0,52.6,80.4,75.25,28.3
3622,San Francisco,94102,-122.4249293,37.7735403,3.12,26.16,99.09,8.14,47.98,76.5,12.56,20.0
4011,Orange ,92866,-117.8531049,33.7914977,55.38,76.81,64.22,0.0,18.56,18.01,8.84,35.7
3052,Santa Clara,94089,-122.0016057,37.3959254,16.78,18.62,67.8,0.0,97.05,30.1,19.74,20.3
4019,Orange ,92626,-117.9008448,33.6821945,50.54,56.8,77.37,0.0,97.45,29.3,26.15,15.5
4190,Los Angeles,91201,-118.2829278,34.1815516,78.22,66.43,58.82,0.0,5.29,26.37,46.9,16.1
6723,Orange ,92629,-117.6973164,33.4622587,62.53,48.15,71.82,13.14,46.29,13.7,32.9,31.4
5068,San Mateo,94014,-122.4529127,37.7051087,10.57,20.88,76.3,0.0,21.38,67.65,50.82,18.0
2074,Los Angeles,91773,-117.8250298,34.0712985,76.94,89.76,82.24,68.72,98.46,51.26,62.26,7.9
4091,Trinity ,96052,-122.8246948,41.0094335,47.09,0.17,0.66,0.0,0.26,60.78,59.15,35.3
1981,Santa Clara,95035,-121.9047132,37.4373171,20.85,18.68,59.73,0.0,42.38,23.83,42.81,15.5
4073,Los Angeles,90713,-118.1163514,33.8359759,29.89,63.76,22.89,0.0,41.91,31.29,64.78,19.0
4355,Solano ,94591,-122.2101506,38.1044692,13.62,38.92,16.94,0.0,15.18,87.06,54.71,30.6
3575,San Luis Obispo,93401,-120.6622738,35.2804281,14.92,12.81,65.13,0.0,69.89,39.21,15.78,50.4
2173,Santa Barbara,93436,-120.4658965,34.6350153,3.12,9.02,61.98,80.72,6.06,56.12,71.05,25.8
2538,Placer ,95648,-121.2859939,38.8964967,69.32,11.01,90.48,0.0,19.29,28.2,63.31,28.5
13334,Yuba ,95961,-121.5531096,39.017754,48.6,17.21,26.1,91.45,8.0,46.2,96.41,19.1
3374,Los Angeles,90603,-118.0151414,33.9480802,59.69,75.11,64.03,0.0,55.3,32.33,63.83,13.1
3100,Los Angeles,90045,-118.3783824,33.9652241,35.16,72.77,88.84,0.0,95.0,19.68,39.21,7.3
4675,Humboldt ,95550,-123.7462574,40.6845506,0.3,0.85,1.9,4.03,18.26,71.95,89.29,45.3
5270,Orange ,92683,-118.0358073,33.7648072,29.89,69.37,75.22,82.0,97.4,42.92,61.37,11.6
4951,Orange ,92647,-118.0079541,33.735963,35.16,63.52,76.66,0.0,64.06,40.63,36.28,15.0
6423,Los Angeles,90503,-118.3361037,33.8273423,24.88,73.08,22.0,0.0,66.1,14.67,18.17,19.6
6273,San Diego,92084,-117.2353782,33.2241242,39.99,28.25,34.56,43.03,30.45,32.19,42.11,38.3
5116,Orange ,92649,-118.0488803,33.7249161,26.7,59.27,16.66,0.0,29.64,20.33,43.02,32.3
7286,Solano ,95688,-121.9869787,38.3825661,35.16,12.08,22.09,25.0,14.16,89.18,70.6,33.8
