Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
5282,San Bernardino,91730,-117.5827126,34.1142002,98.18,92.89,72.43,0.0,46.56,41.43,73.02,19.2
2164,Los Angeles,90046,-118.3477123,34.1025152,64.8,81.66,70.7,0.0,73.15,18.81,19.26,28.9
5428,San Bernardino,91786,-117.6607366,34.1142472,91.1,92.89,52.94,45.64,26.24,79.65,81.16,18.1
2383,Los Angeles,91107,-118.0699478,34.1401862,69.23,52.61,38.59,0.0,70.62,14.47,16.87,26.3
6548,Orange ,92866,-117.8508355,33.7807141,60.88,52.61,53.34,0.0,85.39,33.96,17.24,31.9
4928,Shasta ,96001,-122.4026832,40.575283,31.84,7.76,44.04,0.0,21.19,86.88,68.07,42.9
5163,Los Angeles,90731,-118.3025064,33.7107078,31.84,66.23,91.09,0.0,23.4,80.4,55.09,14.4
2915,Los Angeles,91107,-118.1012712,34.1522193,73.93,52.61,58.93,60.6,84.61,21.84,25.83,19.4
8355,Tuolumne ,95327,-120.4335241,37.9315151,77.87,10.9,3.41,4.64,7.61,56.58,73.82,38.8
3325,Los Angeles,90036,-118.3541156,34.0668419,60.88,81.66,84.0,0.0,85.3,21.74,36.67,23.4
4856,Fresno ,93727,-119.6910954,36.8011827,98.18,97.22,63.2,0.0,21.04,52.2,32.95,44.1
5329,Alameda ,94541,-122.1069995,37.6819278,11.08,30.7,95.4,0.0,21.29,95.06,86.37,46.4
2828,Los Angeles,91311,-118.5686167,34.2660306,85.21,52.61,83.04,19.88,87.04,33.09,31.12,15.5
4729,Orange ,92683,-117.9503802,33.7377201,53.02,66.23,46.52,10.8,58.45,15.7,21.97,34.4
5428,Los Angeles,91791,-117.9155583,34.0796741,73.93,66.23,60.72,0.0,84.73,31.42,32.41,17.6
6868,Monterey ,93927,-121.2387759,36.3298137,31.84,1.86,41.21,90.17,14.27,36.94,42.79,64.7
4630,San Diego,91945,-117.023685,32.7369483,31.84,66.23,56.28,0.0,66.0,74.45,49.96,35.6
2493,Alameda ,94602,-122.2143073,37.7964782,7.58,30.7,87.7,0.0,87.84,85.36,52.94,54.8
4909,San Diego,91911,-117.0502312,32.6077631,22.34,69.14,37.7,0.0,60.1,77.41,61.45,34.5
3889,Orange ,92708,-117.9329082,33.7235974,53.02,54.48,41.49,25.48,46.05,24.34,39.42,21.6
4167,Alameda ,94605,-122.1645166,37.7710979,7.58,30.7,59.1,0.0,95.6,99.43,58.76,29.3
5028,San Diego,92145,-117.1173287,32.8653406,40.49,40.92,47.62,45.91,94.46,0.91,6.82,45.6
6148,San Diego,92105,-117.0966252,32.7449119,25.87,54.48,73.83,0.0,31.32,85.55,74.43,77.5
2800,Los Angeles,91423,-118.4423602,34.1471798,73.93,66.23,28.11,0.0,76.49,21.95,66.19,19.9
4452,Los Angeles,90068,-118.3212809,34.1084106,69.23,83.99,89.96,0.0,95.34,12.58,18.03,32.6
5364,Los Angeles,91364,-118.6249487,34.1554628,77.87,52.61,33.43,0.0,91.54,28.74,37.33,27.5
4788,San Francisco,94134,-122.4121411,37.7315763,7.58,30.7,98.94,0.0,86.55,59.64,34.77,24.5
5581,Tulare ,93221,-119.1202602,36.3259261,91.1,93.64,12.1,88.57,6.5,31.92,23.94,44.8
3165,Sacramento ,95758,-121.3988953,38.4154629,60.88,40.92,42.07,0.0,75.96,49.72,59.39,30.5
4302,Los Angeles,90041,-118.2088736,34.1367194,64.8,69.14,65.3,0.0,54.25,53.97,52.51,29.7
4397,Sacramento ,95742,-121.2017883,38.5777827,73.93,32.61,11.13,37.88,53.73,19.31,61.1,12.6
1806,San Joaquin,95377,-121.4377118,37.6257014,73.93,52.61,8.49,80.61,14.26,39.76,41.54,18.3
5743,San Diego,92026,-117.0980269,33.1374325,60.88,52.61,54.49,0.0,66.68,22.44,40.56,47.9
4107,San Diego,92025,-117.0804409,33.097045,60.88,52.61,62.07,0.0,89.25,42.71,37.69,20.3
6670,Orange ,92626,-117.9136471,33.6778627,40.49,52.61,57.71,36.91,90.55,35.84,28.01,33.3
5537,Sacramento ,95834,-121.5403508,38.6360432,60.88,30.7,62.85,62.88,69.07,76.44,73.02,31.2
1479,Humboldt ,95521,-124.1597819,40.8522054,0.24,4.73,7.23,59.49,16.69,91.36,33.29,50.8
5358,Tuolumne ,95370,-120.3277066,37.9231742,77.87,7.81,3.09,21.43,22.77,55.27,87.08,26.6
1914,Los Angeles,90305,-118.3365577,33.9584128,53.02,81.66,55.06,0.0,55.62,96.01,63.81,17.8
5508,Tehama ,96080,-122.338894,40.2367374,64.8,7.76,3.6,78.7,7.66,79.83,93.37,27.1
3068,San Diego,92115,-117.0837903,32.7755353,31.84,52.61,75.54,0.0,96.68,29.41,3.38,54.9
7460,Stanislaus ,95382,-120.8343873,37.5147982,82.1,92.89,39.5,85.98,26.54,38.65,74.62,24.4
5651,San Diego,92104,-117.1213219,32.7521609,25.87,52.61,73.86,0.0,74.37,75.05,47.34,58.7
5799,Riverside ,92882,-117.5910428,33.8648895,85.21,92.89,31.5,0.0,41.62,33.79,83.69,30.1
6010,Los Angeles,91321,-118.5513173,34.3715599,98.18,52.61,27.84,0.0,91.38,37.48,86.62,26.0
5755,Sacramento ,95831,-121.511658,38.4996777,60.88,32.61,36.68,0.0,73.19,63.1,38.24,25.0
4234,Butte ,95966,-121.5309393,39.429744,69.23,20.16,4.77,21.99,1.48,78.57,85.69,58.1
3230,Los Angeles,90277,-118.3979526,33.8464727,40.49,81.66,13.95,26.42,35.62,14.34,33.29,15.2
4897,Kern ,93225,-119.1500356,34.9235317,91.1,32.67,5.7,84.94,33.16,5.34,17.06,40.7
5089,Ventura ,93033,-119.1565272,34.1642972,40.49,40.92,67.89,98.75,36.47,30.49,28.18,50.4
4767,Los Angeles,91316,-118.511718,34.1754113,82.1,52.61,69.43,0.0,98.83,38.17,29.21,18.8
3647,Alameda ,94702,-122.2842021,37.8573287,7.58,30.7,89.15,0.0,36.26,91.63,26.39,28.6
5756,Santa Clara,94089,-122.01954,37.4010794,16.94,52.61,52.58,0.0,88.32,46.84,35.31,11.9
4402,Riverside ,92561,-116.4728576,33.4680494,91.1,10.74,1.01,82.41,4.64,30.15,72.85,61.9
5514,San Diego,91932,-117.1129542,32.5860463,22.34,83.99,18.49,0.0,36.88,79.44,40.48,49.8
5305,Los Angeles,91301,-118.7424224,34.1602091,73.93,40.92,19.28,12.33,86.66,9.43,39.17,26.5
3087,Solano ,94591,-122.2239275,38.0949074,16.94,17.81,57.67,0.0,66.41,90.79,72.0,45.1
6772,Orange ,92865,-117.8536692,33.8366335,60.88,66.23,66.89,56.82,48.46,36.43,38.65,19.1
5922,Sacramento ,95624,-121.3624683,38.4380815,64.8,40.92,30.21,0.0,23.57,47.76,64.44,36.2
5048,Contra Costa,94513,-121.857135,37.9316982,25.87,17.81,4.99,14.61,17.36,98.6,89.2,21.0
5235,San Bernardino,92345,-117.3172327,34.4044566,98.18,17.81,18.62,0.0,21.88,77.98,91.6,61.3
4483,Los Angeles,90405,-118.4729854,34.0133521,53.02,81.66,72.36,0.0,65.21,31.31,25.62,23.5
3050,Los Angeles,93534,-118.1346836,34.6528656,91.1,7.76,20.75,0.0,60.66,98.68,98.38,65.1
4006,Los Angeles,91311,-118.5790731,34.2440789,82.1,52.61,60.5,0.0,69.6,49.3,51.84,18.8
4550,Los Angeles,91607,-118.4045529,34.1619336,73.93,81.66,82.54,0.0,81.92,39.22,52.57,16.8
5924,Santa Clara,95035,-121.9161877,37.4503035,16.94,52.61,83.43,0.0,99.66,9.13,27.69,19.8
4260,Los Angeles,91604,-118.3855058,34.1450296,69.23,81.66,28.23,0.0,83.31,11.11,27.17,17.4
6833,Orange ,92692,-117.6666493,33.55068,64.8,30.7,43.22,0.0,92.1,9.57,21.46,35.6
2277,Sacramento ,95608,-121.3506355,38.6137442,69.23,40.92,17.45,0.0,44.81,87.03,30.12,46.9
5380,Ventura ,93063,-118.6739309,34.2747162,77.87,40.92,17.05,0.0,81.85,43.35,84.23,27.7
5159,Contra Costa,94564,-122.3071592,38.0033732,11.08,17.81,53.14,49.2,17.98,71.67,54.53,24.6
8316,San Bernardino,92373,-117.136567,34.0183198,100.0,66.23,37.61,45.33,67.29,40.86,81.66,9.8
3894,Los Angeles,91304,-118.6125452,34.225826,82.1,52.61,28.06,0.0,65.7,60.48,49.81,17.6
4576,Contra Costa,94803,-122.2870052,37.9824969,11.08,17.81,38.57,0.0,82.55,69.43,46.86,28.2
6350,Humboldt ,95521,-124.0989799,40.8875919,0.24,7.76,6.96,86.88,25.07,81.77,49.52,58.5
6850,Riverside ,92562,-117.2284737,33.5730829,82.1,17.81,44.94,0.0,82.93,30.07,75.76,24.1
6045,Lake ,95453,-122.8861893,38.9890591,31.84,1.86,7.67,78.6,1.1,53.61,66.92,45.6
4315,Marin ,94901,-122.5205522,37.9610288,7.58,11.8,39.2,0.0,80.11,31.44,20.12,36.7
7062,Santa Clara,95131,-121.8845877,37.3775245,16.94,52.61,83.67,0.0,39.6,15.37,20.71,12.4
3143,San Francisco,94108,-122.4093492,37.7946971,7.58,30.7,99.71,0.0,37.32,14.25,1.13,54.2
5054,Los Angeles,90638,-118.0035625,33.8982866,53.02,66.23,73.3,0.0,30.98,43.25,84.84,25.1
3965,Alameda ,94606,-122.2330985,37.7939452,7.58,30.7,94.97,0.0,5.88,88.08,30.46,48.8
8323,Orange ,92704,-117.9248099,33.7336169,53.02,54.48,42.5,2.04,57.53,29.39,25.83,44.0
6487,San Diego,91911,-117.0657271,32.6166605,25.87,69.14,45.96,0.0,45.95,77.41,61.45,45.2
3123,Los Angeles,91423,-118.4269321,34.1620692,73.93,69.14,77.9,0.0,92.77,29.51,72.0,24.2
6555,Yuba ,95901,-121.5423602,39.1207198,60.88,30.7,23.34,29.61,11.27,56.34,95.82,40.3
4246,Los Angeles,90069,-118.3807073,34.0902917,64.8,81.66,53.09,0.0,70.97,15.71,8.05,26.9
3970,Sutter ,95991,-121.6216316,39.0836731,60.88,30.7,26.5,94.7,11.86,42.86,89.83,30.5
1990,Los Angeles,91355,-118.5720874,34.4168102,98.18,52.61,90.67,0.0,74.6,15.17,62.81,14.2
7005,San Diego,91911,-117.0337536,32.6183278,25.87,69.14,33.85,0.0,79.45,68.73,47.34,22.1
7102,San Diego,92020,-116.9491346,32.7912925,53.02,66.23,24.17,0.0,36.37,42.03,34.96,74.8
5382,Alameda ,94580,-122.1296018,37.6793691,11.08,30.7,89.25,0.0,93.52,74.62,68.68,21.0
6456,San Bernardino,92392,-117.3581242,34.4940982,98.18,10.74,29.53,0.0,65.76,88.27,99.51,46.1
4199,Los Angeles,91367,-118.6013402,34.1744847,82.1,52.61,70.98,76.87,83.77,42.34,54.39,15.6
2226,Kern ,93524,-117.8740532,34.9163282,98.18,7.92,4.42,0.0,3.94,47.97,95.0,34.7
4256,Alameda ,94544,-122.0734492,37.638444,16.94,30.7,87.11,0.0,,92.49,95.35,61.5
6725,Orange ,92844,-117.9622131,33.7606739,53.02,66.23,54.41,0.0,86.65,14.97,16.64,49.4
4901,Glenn ,95963,-122.2109384,39.7422205,60.88,40.92,11.35,86.05,5.54,44.6,57.27,47.2
4685,Alameda ,94703,-122.275884,37.8583737,7.58,30.7,92.96,0.0,48.68,76.66,6.96,30.5
5988,Ventura ,93065,-118.8083423,34.278331,73.93,40.92,17.1,41.9,56.5,39.26,76.36,18.8
4576,Sacramento ,95608,-121.3175668,38.6559109,69.23,40.92,31.3,0.0,62.83,92.08,43.86,30.7
6729,Orange ,90620,-118.0275847,33.8534538,53.02,66.23,82.68,0.0,93.98,35.18,45.57,25.7
4627,Los Angeles,90804,-118.1434676,33.7857845,31.84,66.23,78.13,0.0,59.17,79.05,63.07,25.6
2034,Los Angeles,90732,-118.302932,33.7409725,31.84,66.23,92.69,0.0,36.16,66.19,33.29,30.3
5471,Riverside ,92201,-116.257874,33.6963551,91.1,17.81,33.2,73.79,32.31,69.82,77.07,34.3
2065,Los Angeles,90042,-118.1723137,34.1236781,64.8,69.14,56.15,0.0,52.12,39.46,27.69,23.0
4878,Los Angeles,91604,-118.3805891,34.135557,69.23,81.66,47.07,0.0,84.36,13.51,39.63,11.2
5500,Orange ,92647,-117.9978509,33.719217,40.49,66.23,49.6,0.0,66.06,34.78,48.29,29.3
5217,San Diego,92027,-117.0593149,33.1414533,60.88,52.61,55.54,0.0,37.37,35.31,39.42,61.6
4130,Los Angeles,93550,-118.1238241,34.5646915,91.1,7.76,27.49,0.0,66.45,86.24,79.19,51.3
719,Santa Clara,94035,-122.0497236,37.4164755,16.94,42.86,83.43,0.0,97.38,4.71,14.94,34.9
4113,Solano ,94533,-122.0358438,38.2769991,25.87,17.81,72.99,0.0,76.04,96.52,91.39,23.6
1966,San Bernardino,92285,-116.6221331,34.3821714,98.18,4.94,0.55,0.0,2.48,31.11,60.58,51.8
1759,San Diego,92028,-117.1450804,33.3908759,69.23,10.74,15.96,71.47,78.51,25.62,31.64,21.6
3967,Los Angeles,91741,-117.8882752,34.1385557,77.87,66.23,28.08,0.0,17.92,61.08,47.76,33.9
9882,Santa Clara,95035,-121.8964329,37.4216447,16.94,52.61,87.55,0.0,74.67,13.14,36.45,22.2
7305,Orange ,92831,-117.8692764,33.8856931,60.88,66.23,50.98,0.0,49.09,28.74,29.93,43.9
5125,San Mateo,94015,-122.4782558,37.6692204,7.58,30.7,63.14,0.0,51.46,57.21,51.56,35.7
7098,Solano ,95688,-121.9869787,38.3825661,31.84,17.81,27.41,25.66,10.2,82.83,68.68,36.4
13261,Riverside ,92563,-117.1625546,33.5490166,82.1,8.67,58.08,0.0,86.01,17.09,48.07,23.6
3984,San Diego,92083,-117.251038,33.21679,40.49,40.92,36.1,0.0,48.53,53.27,29.21,49.0
3308,Alameda ,94605,-122.1353845,37.7619882,7.58,30.7,30.6,0.0,71.29,98.88,49.52,15.8
4074,Los Angeles,90066,-118.4274418,34.0021096,53.02,81.66,82.76,0.0,68.42,32.19,32.95,37.9
3110,Los Angeles,91740,-117.8360111,34.125033,85.21,66.23,68.6,22.3,87.71,56.81,46.86,9.1
4273,Santa Clara,95127,-121.8203847,37.3693396,22.34,52.61,31.77,54.4,36.9,60.72,65.95,41.1
5700,Los Angeles,90405,-118.4861752,34.005774,53.02,81.66,36.0,0.0,65.26,31.09,25.0,32.2
4699,Los Angeles,90807,-118.1697128,33.8387095,31.84,66.23,60.31,0.0,45.66,43.5,22.45,28.0
3309,Sacramento ,95823,-121.4384109,38.4632142,60.88,40.92,53.54,0.0,28.84,97.97,98.78,52.3
5319,San Diego,92116,-117.1186054,32.7628849,25.87,52.61,76.12,0.0,92.43,56.5,46.86,40.9
5321,Kings ,93230,-119.6393201,36.3580168,91.1,97.9,43.26,55.44,11.54,98.19,68.68,24.6
6022,Los Angeles,93543,-117.9994644,34.5534723,91.1,4.73,17.59,26.35,38.43,71.13,89.52,41.9
4149,Los Angeles,91355,-118.5500603,34.4257895,98.18,42.86,91.04,0.0,59.13,6.0,38.24,11.8
3216,San Francisco,94134,-122.4199075,37.7109991,7.58,30.7,73.08,0.0,16.52,65.08,41.54,68.5
1890,San Bernardino,92305,-116.8684367,34.1433712,100.0,20.16,1.16,16.83,3.22,31.34,73.39,30.9
3842,Riverside ,92592,-117.1252348,33.486084,82.1,4.73,49.73,8.8,71.19,10.25,51.04,22.2
7131,Los Angeles,91387,-118.4506856,34.4133059,91.1,42.86,65.25,0.0,76.76,29.44,57.35,55.4
5258,Tulare ,93221,-119.1444506,36.3043939,91.1,97.22,20.26,89.61,12.6,36.73,46.86,43.8
3883,San Bernardino,91730,-117.6094279,34.1135458,98.18,92.89,42.02,32.51,53.63,34.04,60.88,23.4
4182,Contra Costa,94513,-121.7087615,37.9289646,31.84,17.81,33.08,58.34,29.13,75.81,93.8,34.6
6670,Santa Cruz,95076,-121.7451776,36.9514486,22.34,8.67,27.65,99.31,30.49,67.47,36.33,34.4
6577,San Francisco,94110,-122.4191487,37.7594331,7.58,30.7,98.06,0.0,53.42,66.39,36.19,41.4
6112,Monterey ,93925,-121.4025672,36.5669002,25.87,2.32,5.07,88.3,33.66,35.92,29.93,46.0
5857,San Diego,92126,-117.1295038,32.8998788,40.49,40.92,48.06,0.0,94.69,33.52,32.95,20.4
5668,Los Angeles,91384,-118.6002393,34.6330733,91.1,10.74,5.69,24.45,47.61,12.9,67.57,37.6
4932,San Diego,92139,-117.0608884,32.6836181,25.87,66.23,61.66,0.0,11.69,67.27,51.25,40.0
4440,San Diego,92004,-116.27356,33.1112185,77.87,10.77,1.13,45.05,0.98,4.46,27.69,54.3
3925,Sonoma ,95425,-123.0170717,38.8133955,22.34,1.86,8.55,77.91,5.83,63.41,38.0,55.8
2797,Sacramento ,95823,-121.4583035,38.4780464,60.88,40.92,42.02,0.0,27.92,95.94,95.05,52.5
3018,San Bernardino,92277,-115.5309263,34.2421428,77.87,20.17,0.19,11.5,0.29,41.53,92.01,55.5
5711,Los Angeles,91387,-118.4409013,34.3909399,91.1,42.86,62.27,0.0,79.56,34.37,69.98,13.8
3467,Mendocino ,95437,-123.8051687,39.4499078,16.94,,7.13,0.0,54.44,80.44,48.97,48.8
2647,Riverside ,92220,-116.905094,33.9845789,100.0,17.81,14.34,46.09,4.81,87.74,99.68,38.6
3577,Orange ,90630,-118.0573402,33.8142505,40.49,66.23,44.14,0.0,33.53,29.21,69.08,17.9
5940,Santa Clara,95050,-121.9639652,37.3583043,16.94,52.61,87.79,0.0,59.27,35.1,51.94,26.0
4744,Santa Clara,95121,-121.8323618,37.3118522,22.34,52.61,69.91,0.0,93.86,31.89,40.41,34.8
2767,Los Angeles,90005,-118.3069674,34.0586417,60.88,92.89,85.3,0.0,80.65,27.14,14.35,43.1
5221,San Bernardino,92308,-117.1272467,34.4076989,98.18,20.16,2.2,0.0,3.67,85.46,90.95,51.6
4334,Los Angeles,91342,-118.407505,34.3213672,82.1,54.48,10.01,0.0,,73.93,53.26,21.3
2603,Alameda ,94606,-122.2513558,37.8020757,7.58,30.7,96.71,0.0,21.33,92.01,40.26,19.5
5788,San Diego,92020,-116.9898526,32.7999329,40.49,66.23,46.85,0.0,63.48,60.75,62.26,22.9
6099,Kern ,93555,-117.6877641,35.6445188,82.1,7.76,21.61,0.0,10.29,70.12,99.83,29.4
7190,Los Angeles,90601,-118.008555,33.9760214,60.88,81.66,22.41,0.0,22.81,56.9,71.77,24.4
4442,Los Angeles,91001,-118.1576938,34.1943756,69.23,52.61,21.39,34.8,22.5,46.37,29.93,27.1
4567,San Francisco,94109,-122.4163535,37.7858464,7.58,30.7,98.93,0.0,60.97,56.51,7.51,44.3
1177,Los Angeles,90230,-118.4045296,33.9992665,53.02,81.66,83.12,0.0,99.92,45.75,50.7,16.7
5485,Yolo ,95691,-121.5770403,38.5451518,60.88,30.7,50.26,57.34,,70.3,73.79,28.6
5903,San Diego,91910,-117.0798163,32.6248441,25.87,66.23,53.47,0.0,59.04,46.33,23.4,44.7
3308,Orange ,92612,-117.8336974,33.6531552,53.02,40.92,54.13,0.0,36.98,8.13,16.49,55.1
3700,Los Angeles,91104,-118.1372076,34.1741653,69.23,52.61,78.92,0.0,42.0,43.11,29.93,36.5
2458,Los Angeles,90045,-118.4012,33.9569112,53.02,81.66,94.08,0.0,52.59,40.52,58.76,34.5
6800,San Diego,91932,-117.1145672,32.5653537,22.34,92.89,9.09,18.04,10.67,82.31,45.01,27.9
4049,Los Angeles,91722,-117.8902516,34.1030754,77.87,66.23,56.24,0.0,55.28,47.2,50.06,39.4
4543,Riverside ,92586,-117.1928886,33.7014254,91.1,54.48,49.23,0.0,61.9,34.1,78.58,34.7
6126,Orange ,92647,-118.0388823,33.7473928,40.49,66.23,48.2,64.3,46.69,21.28,32.08,19.2
6855,Sonoma ,94931,-122.719615,38.3395569,7.58,7.76,22.36,67.9,66.99,34.09,16.87,35.7
2907,Riverside ,92262,-116.5369071,33.8376124,100.0,10.74,20.95,0.0,30.51,63.93,67.57,43.1
3492,Santa Clara,95121,-121.8043549,37.3067237,22.34,52.61,69.78,0.0,50.56,42.66,59.64,29.0
3895,Orange ,92706,-117.860883,33.7674578,53.02,52.61,80.58,0.0,99.79,35.67,18.03,30.5
2373,Glenn ,95939,-122.501299,39.6052917,53.02,3.99,5.09,79.67,1.49,45.8,50.7,39.8
6321,Los Angeles,90046,-118.365303,34.0924899,64.8,81.66,70.7,0.0,72.5,22.23,67.04,29.3
7624,Contra Costa,94513,-121.7074839,37.9577924,40.49,17.81,58.76,48.3,27.42,67.95,85.11,25.5
4316,Los Angeles,91311,-118.6071365,34.2519958,82.1,52.61,23.09,0.0,49.98,52.26,56.69,20.5
6223,Orange ,92663,-117.9474672,33.6344482,40.49,52.61,31.89,0.0,56.27,14.08,2.78,19.7
5906,San Diego,92154,-117.0440935,32.5788424,22.34,93.64,46.21,0.0,77.98,61.26,51.71,25.8
3384,San Francisco,94110,-122.4062364,37.7517621,7.58,30.7,99.23,0.0,88.67,58.23,26.39,27.9
4372,San Francisco,94110,-122.4184125,37.7518186,7.58,30.7,95.74,0.0,52.89,66.39,36.19,45.9
5741,Monterey ,93901,-121.6725273,36.6584132,11.08,3.92,39.56,99.03,32.62,92.32,60.03,29.9
5188,Monterey ,93924,-121.4738188,36.3642891,25.87,1.86,1.85,81.51,6.07,29.04,44.58,63.7
6277,San Diego,91945,-117.0431132,32.7274195,31.84,66.23,41.37,0.0,29.9,63.73,25.96,38.3
6432,Santa Clara,95122,-121.8272382,37.3436482,22.34,52.61,78.71,0.0,57.23,39.33,40.09,48.2
3602,Monterey ,93908,-121.7956088,36.7252682,16.94,3.92,10.09,82.72,44.48,65.65,57.47,16.8
7176,Riverside ,92591,-117.1579375,33.5357701,82.1,8.67,56.05,0.0,87.49,16.08,67.32,24.9
4864,San Luis Obispo,93446,-120.7906393,35.6400242,25.87,10.87,2.71,60.35,5.24,44.48,30.57,42.1
5242,Sonoma ,95403,-122.7912911,38.5043031,7.58,7.76,45.84,81.3,61.12,44.56,34.58,29.4
2079,Monterey ,93906,-121.6220696,36.7396574,11.08,3.92,14.2,99.41,13.01,74.98,54.79,37.4
6809,Fresno ,93657,-119.5874178,36.7864934,98.18,97.22,11.96,87.08,5.69,44.01,30.66,19.0
4819,Orange ,92840,-117.9586224,33.7849481,53.02,66.23,33.03,0.0,41.46,33.08,41.09,48.7
3267,Orange ,92801,-117.9804644,33.8485717,53.02,66.23,49.41,21.5,94.5,34.52,39.63,30.6
5369,San Diego,92105,-117.0895143,32.7529867,31.84,52.61,73.83,0.0,29.05,58.18,26.16,70.8
2852,Riverside ,92262,-116.6260603,33.8749566,100.0,8.67,11.81,22.58,10.11,64.12,67.04,45.5
8192,Glenn ,95963,-122.1823274,39.744188,60.88,40.92,12.28,70.95,11.1,45.17,58.23,52.4
5768,Santa Clara,95035,-121.9129194,37.4356863,16.94,52.61,86.11,0.0,87.55,17.47,47.2,22.9
6752,San Bernardino,92284,-116.4313005,34.1517898,98.18,1.86,5.21,0.0,32.21,65.58,94.45,51.2
3206,Solano ,94591,-122.2235833,38.1048774,16.94,17.81,61.29,0.0,61.19,90.79,72.0,49.7
3608,Los Angeles,90815,-118.1471333,33.794704,31.84,66.23,78.13,7.41,56.86,31.82,24.2,23.7
3110,Los Angeles,91740,-117.873247,34.1215084,82.1,66.23,55.52,0.0,93.46,55.5,41.65,32.3
5078,San Francisco,94110,-122.4125093,37.7607261,7.58,30.7,99.24,0.0,57.75,66.39,36.19,29.3
5410,Orange ,92870,-117.8529546,33.8722006,60.88,66.23,63.8,0.0,30.81,25.35,52.94,17.2
5366,Santa Barbara,93454,-120.3928629,34.9569166,16.94,1.86,30.65,99.79,27.52,67.2,33.89,28.6
8186,Orange ,92612,-117.8143677,33.6622148,53.02,40.92,33.01,56.09,89.0,12.22,23.94,22.8
7451,Orange ,92833,-117.9568638,33.8866381,53.02,66.23,32.67,0.0,48.89,52.81,42.89,16.6
8491,Contra Costa,94513,-121.7320102,37.9471133,31.84,17.81,65.72,67.62,41.72,75.75,93.73,14.3
6529,Los Angeles,90603,-117.9846451,33.9356035,53.02,69.14,24.44,0.0,48.08,50.98,87.61,11.7
4220,Sacramento ,95826,-121.3854151,38.5497903,64.8,40.92,41.51,19.74,84.01,74.26,76.36,23.9
4507,San Diego,91932,-117.1144635,32.575638,22.34,83.99,8.39,0.0,33.54,82.31,45.01,42.8
2873,Alameda ,94536,-122.0081115,37.5371537,16.94,40.92,85.5,71.12,91.23,52.03,54.0,9.6
6210,Placer ,95678,-121.275694,38.7645742,73.93,17.81,56.73,0.0,76.09,55.87,67.57,29.5
5127,Ventura ,93010,-119.0527386,34.2197814,40.49,40.92,44.98,98.03,74.7,34.37,66.49,42.4
3861,San Diego,92111,-117.1788279,32.7782882,25.87,52.61,45.6,0.0,31.36,69.19,10.22,50.0
5357,San Diego,91977,-116.9969521,32.7405936,40.49,66.23,42.61,23.44,63.3,79.33,40.09,41.6
3124,Alameda ,94710,-122.3256618,37.8886213,7.58,30.7,86.48,0.0,94.12,26.28,1.75,51.2
4147,Sonoma ,95448,-122.8671471,38.6120817,16.94,32.66,14.29,83.66,37.31,55.47,32.95,39.6
3186,San Diego,91942,-117.0117565,32.7707635,40.49,66.23,67.6,0.0,89.42,41.72,16.72,27.6
3431,San Diego,91910,-117.0732999,32.6512908,25.87,66.23,54.84,0.0,92.66,42.45,24.06,41.1
6423,Orange ,90631,-117.9678496,33.9227729,53.02,66.23,22.5,0.0,59.83,55.37,62.37,21.7
5261,Alameda ,94580,-122.1235777,37.6718054,11.08,30.7,95.25,0.0,92.42,75.66,56.9,19.9
4842,Monterey ,93905,-121.632795,36.6758875,11.08,3.92,36.5,0.0,20.28,84.86,50.95,85.3
5509,Los Angeles,90807,-118.1773895,33.8319177,31.84,66.23,63.0,0.0,54.62,55.39,37.04,15.8
4459,Alameda ,94587,-122.0175013,37.5811633,16.94,30.7,49.42,0.0,34.52,79.25,71.19,26.2
2672,Kern ,93309,-119.0678215,35.3449134,98.18,99.64,77.0,0.0,40.09,86.41,83.28,27.2
2478,Alameda ,94577,-122.1428437,37.7270703,7.58,30.7,86.06,0.0,88.91,81.95,72.77,24.4
3060,Butte ,95965,-121.5013525,39.960108,69.23,30.7,2.08,53.43,1.68,69.26,90.45,45.7
7270,Yolo ,95691,-121.5334072,38.5450814,53.02,32.61,58.41,58.38,23.64,70.3,73.79,15.1
5689,San Diego,92115,-117.0830585,32.7531727,31.84,52.61,63.02,0.0,30.76,45.73,12.92,78.4
1974,Los Angeles,90065,-118.2241897,34.1200291,64.8,81.66,66.76,0.0,78.09,58.96,25.15,27.6
2463,Kern ,93306,-118.9229278,35.379737,91.1,100.0,44.89,0.0,27.53,82.08,66.92,49.6
3077,Los Angeles,90068,-118.3093146,34.1112674,64.8,92.89,75.05,0.0,81.38,25.23,42.79,12.9
3083,Los Angeles,90048,-118.3872385,34.0742811,60.88,81.66,69.42,0.0,62.59,18.76,34.43,32.9
2079,Sonoma ,95404,-122.713301,38.4416422,7.58,7.76,81.26,0.0,74.36,60.64,46.0,44.9
3264,San Francisco,94102,-122.4249293,37.7735403,7.58,30.7,98.52,0.0,47.06,89.63,28.4,20.6
3022,Solano ,95688,-121.9717589,38.3742945,31.84,17.81,29.83,26.49,42.69,82.83,68.68,41.9
3314,Santa Clara,95037,-121.6599882,37.1496048,25.87,32.61,76.22,87.92,77.78,42.15,65.47,18.9
2805,Alameda ,94605,-122.1332163,37.7447566,7.58,30.7,47.29,0.0,84.45,97.79,40.26,12.5
